year,selling_price,km_driven,mileage,engine,max_power,torque,max_torque_rpm,year2,m/m,name_BMW,name_Chevrolet,name_Ford,name_Honda,name_Hyundai,name_Mahindra,name_Maruti,name_Nissan,name_Rare,name_Renault,name_Skoda,name_Tata,name_Toyota,name_Volkswagen,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,seats_4,seats_5,seats_7,seats_8,seats_Rare
2009,11.652678711655406,60000,18.9,1061,67.0,84.0,3500.0,4036081,12.663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2012,12.345830240069793,70000,22.07,1199,73.9,180.0,2000.0,4048144,16.309730000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2012,12.886641043883259,120000,22.32,1582,126.32,259.8,2750.0,4048144,28.194624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.122363377404328,120000,26.59,1248,74.0,190.0,2000.0,4060225,19.6766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,12.388394202324129,100000,20.0,1399,68.1,160.0,2000.0,4052169,13.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2010,12.2783933071098,120000,23.0,1396,90.0,219.66895999999997,2750.0,4040100,20.700000000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2012,12.89921982609012,90000,22.9,1248,74.0,190.0,2000.0,4048144,16.945999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2012,12.160028707028767,90000,19.0,998,67.1,90.0,3500.0,4048144,12.748999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,12.768541502448002,100000,14.0,2498,112.0,2549.729,2200.0,4052169,15.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2011,12.611537753638338,120000,17.6,1496,88.7,132.0,3000.0,4044121,15.6112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2017,13.458835614025542,35000,25.83,1498,99.0,215.0,3000.0,4068289,25.571699999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2002,11.695247021764184,120000,16.1,796,37.0,59.0,2500.0,4008004,5.957000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
2019,13.652991628466498,10000,22.54,1396,88.76,224.0,2750.0,4076361,20.006504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1994,11.695247021764184,100000,19.369999999999997,1248,81.86,160.0,3000.0,3976036,15.856281999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,13.554145793829866,65000,25.5,1498,98.6,200.0,1750.0,4068289,25.143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2007,12.409013489526863,90000,13.5,1799,130.0,172.0,4300.0,4028049,17.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2012,12.429216196844383,90000,20.92,998,67.1,90.0,3500.0,4048144,14.037320000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.386264921190707,42323,21.19,1396,88.76,219.66,2750.0,4064256,18.808244000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,13.081541382884074,42462,16.8,1497,116.3,146.0,4800.0,4052169,19.5384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.060487973686241,54723,25.2,1248,74.0,190.0,2000.0,4060225,18.648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,13.8878312195439,42545,19.62,1998,190.0,400.0,2500.0,4044121,37.278000000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2016,13.444446876573442,32000,25.1,1248,88.5,200.0,1750.0,4064256,22.213500000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.286181462633724,41232,19.369999999999997,1248,0.0,160.0,3000.0,4068289,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.081541382884074,20375,20.89,1197,81.8,113.0,4200.0,4072324,17.08802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,13.017002861746503,43978,28.4,1248,74.0,190.0,2000.0,4052169,21.016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018,13.554145793829866,50000,24.3,1248,88.5,200.0,1750.0,4072324,21.5055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.458835614025542,30000,18.6,1197,81.83,114.7,4000.0,4072324,15.22038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,13.235692062711331,90000,20.77,1248,88.8,200.0,1750.0,4056196,18.443759999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2013,13.071070083016778,48000,21.7,1498,98.96,215.0,2500.0,4052169,21.474319999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,13.049792684569493,27233,27.4,1498,98.63,200.0,1750.0,4056196,27.02462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.16158409055761,28832,23.4,1248,74.0,190.0,2000.0,4068289,17.316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.323855681186558,35000,15.0,1368,90.0,116.0,4750.0,4044121,13.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.458835614025542,35000,16.02,1373,93.7,130.0,4000.0,4060225,15.01074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2006,11.441966376029734,80000,17.7,1497,78.0,12.7,2700.0,4024036,13.806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2016,12.90669184092882,30000,17.21,1493,100.0,240.0,2800.0,4064256,17.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2009,12.345830240069793,50000,19.81,1086,68.05,99.04,4500.0,4036081,13.480704999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2016,13.17115354157376,40000,26.59,1248,74.0,190.0,2000.0,4064256,19.6766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2020,13.62918097977278,120000,15.1,2179,152.87,360.0,2800.0,4080400,23.083370000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2011,12.429216196844383,60000,21.1,1248,73.9,113.0,4500.0,4044121,15.5929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,13.017002861746503,110000,15.96,2523,63.0,180.0,1500.0,4056196,10.0548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2016,13.521139497361697,67000,15.4,1997,120.0,280.0,2800.0,4064256,18.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2010,11.877568578558138,50000,20.0,1399,68.0,160.0,2000.0,4040100,13.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2008,11.695247021764184,40000,18.2,1061,64.0,84.0,3500.0,4032064,11.648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2003,12.611537753638338,98000,10.5,2179,120.0,290.0,2800.0,4012009,12.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2015,13.071070083016778,120000,23.59,1364,67.05,170.0,2400.0,4060225,15.817095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1994,10.714417768752456,60000,16.1,796,37.0,59.0,2500.0,3976036,5.957000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
2017,13.560618308335483,80000,24.3,1248,88.5,200.0,1750.0,4068289,21.5055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.458835614025542,50000,20.77,1248,88.76,200.0,1750.0,4060225,18.435451999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2017,13.676247341204819,70000,21.5,1497,108.5,260.0,2750.0,4068289,23.327499999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2006,11.951180395901384,110000,14.9,1991,112.2,25.0,2800.0,4024036,16.7178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2019,13.217673557208654,30000,23.84,1199,83.83,114.0,3500.0,4076361,19.985072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2016,13.304684934198283,80000,26.59,1248,74.0,190.0,2000.0,4064256,19.6766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2012,12.971540487669746,110000,19.3,1248,73.9,190.0,2000.0,4048144,14.262700000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2003,11.695247021764184,120000,17.3,993,60.0,78.0,4500.0,4012009,10.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2014,13.244581010128577,70000,18.6,1197,81.83,114.7,4000.0,4056196,15.22038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2018,13.652991628466498,60000,22.54,1396,88.76,224.0,2750.0,4072324,20.006504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2006,11.982929094215963,90000,19.7,796,46.3,62.0,3000.0,4024036,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,13.017002861746503,90000,12.05,2179,120.0,290.0,2800.0,4044121,14.460000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2015,12.644327576461329,50000,19.81,1086,68.05,99.04,4500.0,4060225,13.480704999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,12.429216196844383,90000,25.8,1498,98.6,200.0,1750.0,4052169,25.4388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2015,12.948009990259552,115000,26.59,1248,74.0,190.0,2000.0,4060225,19.6766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.706847933442663,150000,15.0,1396,98.6,136.3,4200.0,4052169,14.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2015,12.911642346088676,68000,20.4,1197,81.8,113.0,4200.0,4060225,16.687199999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.89921982609012,90000,15.96,2523,62.1,195.0,2200.0,4052169,9.91116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2010,12.923909999653127,110000,15.6,1497,116.3,146.0,4800.0,4040100,18.142799999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2013,13.122363377404328,70000,15.96,2523,62.1,195.0,2200.0,4052169,9.91116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2006,11.289781913656018,118000,19.369999999999997,1248,81.86,160.0,3000.0,4024036,15.856281999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2007,11.813030057420567,100000,19.81,1086,68.05,99.04,4500.0,4028049,13.480704999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2004,10.714417768752456,77000,16.1,796,37.0,59.0,2500.0,4016016,5.957000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2018,13.38472764187182,35500,28.4,1248,74.02,190.0,2000.0,4072324,21.021679999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,12.89921982609012,17500,20.51,998,67.04,90.0,3500.0,4072324,13.749904000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,12.765688433465597,27000,23.95,998,67.05,90.0,3500.0,4068289,16.058474999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,12.765688433465597,25000,20.51,998,67.04,90.0,3500.0,4064256,13.749904000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.038979594549872,80000,26.59,1248,74.0,190.0,2000.0,4060225,19.6766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.128111104060462,60000,19.7,796,46.3,62.0,3000.0,4048144,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,13.217673557208654,38000,22.07,1199,73.9,180.0,2000.0,4052169,16.309730000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.611537753638338,100000,26.2,998,58.2,77.0,3500.0,4048144,15.2484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2011,13.710150042306449,110000,12.8,2494,102.0,20.4,3400.0,4044121,13.056,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2016,13.710150042306449,92000,21.9,1498,98.6,200.0,1750.0,4064256,21.5934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2012,13.217673557208654,180000,15.96,2523,62.1,195.0,2200.0,4048144,9.91116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2018,13.345506928718539,10000,21.4,1197,83.1,115.0,4000.0,4072324,17.783399999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,12.644327576461329,35000,24.7,796,47.3,69.0,3500.0,4068289,11.6831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,13.122363377404328,35000,28.4,1248,74.0,190.0,2000.0,4068289,21.016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.321214236149494,23000,24.0,1120,70.0,160.0,2750.0,4064256,16.799999999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,11.918390573078392,150000,19.09,1396,69.0,135.0,2500.0,4048144,13.1721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2015,13.081541382884074,70000,24.4,1120,71.0,180.4,2500.0,4060225,17.323999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.38472764187182,40000,18.6,1197,81.83,114.7,4000.0,4068289,15.22038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.577636201962656,100000,21.9,1396,90.0,219.66895999999997,2750.0,4048144,19.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,12.611537753638338,50000,24.7,796,47.3,69.0,3500.0,4068289,11.6831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2010,12.506177237980511,120000,19.3,1248,73.9,190.0,2000.0,4040100,14.262700000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2015,12.89921982609012,60000,24.4,1120,71.0,180.4,2500.0,4060225,17.323999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2015,12.542544882151386,28000,22.74,796,47.3,69.0,3500.0,4060225,10.756019999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2009,12.429216196844383,60000,17.5,1298,85.8,114.0,4000.0,4036081,15.014999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2018,14.994165554305921,12000,10.91,3198,197.0,470.0,2500.0,4072324,21.4927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2019,13.458835614025542,4500,19.5,1199,88.76,110.0,4800.0,4076361,17.3082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,12.644327576461329,70000,25.0,1396,69.0,140.0,3000.0,4052169,17.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.38472764187182,120000,19.87,1461,83.8,200.0,1750.0,4068289,16.65106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.304684934198283,80000,19.0,1199,88.7,110.0,4800.0,4060225,16.852999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2009,11.918390573078392,150000,11.57,2179,138.1,320.0,2700.0,4036081,15.978169999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2009,11.813030057420567,120000,15.7,1390,75.0,11.0,3000.0,4036081,11.774999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,13.38472764187182,50000,23.4,1248,74.0,190.0,2000.0,4056196,17.316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,13.217673557208654,83000,16.8,1497,116.3,146.0,4800.0,4048144,19.5384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.38472764187182,20000,28.4,1248,74.02,190.0,2000.0,4068289,21.021679999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,14.880221294956703,49000,12.9,2755,174.5,450.0,2400.0,4072324,22.5105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2017,13.017002861746503,6750,18.5,1198,86.8,109.0,4500.0,4068289,16.058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,12.971540487669746,52000,17.0,1197,81.86,113.75,4000.0,4068289,13.916199999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.949166942776948,51000,17.01,1582,126.2,259.9,2750.0,4068289,21.466620000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2019,13.458835614025542,20000,22.0,1197,81.8,113.0,4200.0,4076361,17.996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2011,12.345830240069793,18500,18.5,1197,85.8,114.0,4000.0,4044121,15.873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.142164043914272,142000,18.49,1493,100.0,240.0,2800.0,4068289,18.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2016,13.415032991367148,50478,15.85,1499,110.4,140.0,4400.0,4064256,17.4984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.151922179645874,40000,19.87,1461,83.8,200.0,1750.0,4064256,16.65106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,12.506177237980511,2300,22.7,799,53.64,72.0,4386.0,4076361,12.176279999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,12.611537753638338,40000,22.74,796,47.3,69.0,3500.0,4064256,10.756019999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.429216196844383,119000,14.0,2489,95.0,2157.4629999999997,2600.0,4048144,13.299999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2017,13.527828485512494,100000,24.52,1248,88.5,200.0,1750.0,4068289,21.7002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2009,11.813030057420567,50000,18.9,1061,67.0,84.0,3500.0,4036081,12.663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2018,13.514405465180353,15000,17.0,1198,108.5,170.0,4000.0,4072324,18.445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,15.226497531674536,17000,9.5,3604,280.0,347.0,4300.0,4068289,26.599999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2018,13.815510557964274,4295,17.1,1496,105.5,140.0,4200.0,4072324,18.0405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.815510557964274,5229,17.1,1496,105.5,140.0,4200.0,4072324,18.0405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2019,13.217673557208654,4701,20.7,1197,81.86,113.75,4000.0,4076361,16.94502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.304684934198283,6757,21.01,1197,81.8,113.0,4200.0,4064256,17.18618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.422467969854667,28182,14.3,1598,103.52,153.0,3800.0,4064256,14.803360000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
